,id,img,label,text
12390,84360,img/84360.png,0,a pair of old men gossiping
9403,84361,img/84361.png,0,the brits gave up their guns and now their gov't can jail them for not having a television license
2194,84362,img/84362.png,0,unleash the inner beast on the field
5878,84370,img/84370.png,0,ribbed condoms don't even taste like ribs
768,84372,img/84372.png,0,when you find out snakes can swim
9840,84379,img/84379.png,0,if they steal this one i'm buying a horse
4917,84392,img/84392.png,0,american woman holding african girls
12268,84395,img/84395.png,1,how to pick up a girl from auschwitz
6466,84502,img/84502.png,1,just got a bootleg copy of muslim porn deep goat
2073,84510,img/84510.png,1,bartender: how about a nice 12 yr old? him: boy or girl?
8082,84516,img/84516.png,1,i don't want no windmill blowin no cancer on me!
12195,84517,img/84517.png,0,"you said the vehicles aren't owned by members of the ppa... ...the lie detector determined, that was a lie"
6686,84521,img/84521.png,1,asians be like switching to fullscreen mode
5677,84523,img/84523.png,0,did a lot of medical research didn't hurt any animals
9225,84527,img/84527.png,1,don't get me started about your tranny problems
10610,84531,img/84531.png,1,"the face they make when you've left the ""plantation"" and you no longer think like them"
8146,84532,img/84532.png,0,getting blitzkrieged? just say no the wehrmacht legally cannot take any of your sovereign nations without your consent
11084,84536,img/84536.png,0,hitler would not be a fan of the current immigration situation
4222,84537,img/84537.png,1,this steak is so black it stole my television
4195,84563,img/84563.png,1,about to explode with pride now that his daughter can go to school
10686,84576,img/84576.png,1,world history in one sentence. these white men are dangerous
6095,84592,img/84592.png,1,give me the bread or i'll kick you pregnant transgender
3940,84593,img/84593.png,0,"kids, a husband, a job... living the american dream"
6846,84596,img/84596.png,1,isis glory hole
7724,84609,img/84609.png,0,you dumb muddafukka you
583,84619,img/84619.png,1,burning things that don't mean anything to you
4101,84620,img/84620.png,1,this is nahir nahir is born in germany nahir is german this is fluffy fluffy is born in horse stable fluffy is a horse
1483,84627,img/84627.png,0,jack's links presents messing with sasquatch
4067,84629,img/84629.png,0,not a runner? now you are
12148,84639,img/84639.png,1,"you're a f*g, you're a f*g, you're all f*gs!"
12262,84652,img/84652.png,0,don't judge me bro! why didn't i let them judge me? now god did!
3839,84653,img/84653.png,1,finally gets naked with girl in shower holocaust
746,84657,img/84657.png,1,when black people think it's funny to steal a white man's bike
11881,84670,img/84670.png,1,my local mosque is really going all out for gay pride this year
8241,84673,img/84673.png,1,when you cant get the dog to go outside and pee
6213,84692,img/84692.png,0,i was going to make an anal sex joke butt fuck it
3062,84703,img/84703.png,0,"""oh no hundreds of white people: years of culture is being destroyed"" all other reaces: first time?"
6064,84709,img/84709.png,0,best polish removers
7900,84719,img/84719.png,0,the democratic agenda... 1. get trump impeached 2. take away guns 3. increase taxes 4. protect illegals are they purposefully trying to destroy america?
1804,84720,img/84720.png,0,if you want good life for your children kill them all
5036,84721,img/84721.png,0,cow girls like to take their summer photos in hay fields
5440,84729,img/84729.png,0,share this pile of bacon for no reason
428,84730,img/84730.png,1,doesn't wear tampons because she trips over the string
867,84732,img/84732.png,0,your view on the refugees? me: flir 1340
7499,84736,img/84736.png,0,sis: you're the father/uncle bro: i'm gonna be an funcle?
667,84750,img/84750.png,1,wait a sec are u trying to gas me again
1837,84752,img/84752.png,0,ahmed? im pregnant!!!
2274,84756,img/84756.png,1,when you ask the kid that misses class a lot why he is bald and he starts crying all right. then keep vour secrets
12415,84759,img/84759.png,1,what if tornadoes are actually created secretly by the government to destroy white trash people living in trailer homes
11337,84762,img/84762.png,1,do you know how to turn your dishwasher into a snowblower? throw em a shovel
7207,84790,img/84790.png,0,the first president they can't control ...and they don't likeit!
424,84793,img/84793.png,1,when you got a warrant out for your arrest & you on the run.....
12116,84901,img/84901.png,0,"donald trump putting ""i can!"" back into the hearts of all americans"
274,84903,img/84903.png,1,the perfect shooting range
4686,84907,img/84907.png,0,i keep asking what lgbtq stands for. so many letters to remember
5632,84910,img/84910.png,1,take that monkey shit off! you embarassin' us
10096,84913,img/84913.png,1,hey captain mexico are you able to leap tall trump walls in a single bound
8316,84916,img/84916.png,0,free wilber
10827,84921,img/84921.png,0,him: the dishwasher is acting weird her: thats the oven him: oh..
7170,84926,img/84926.png,1,a short histoy of u.s. presidents
5682,84927,img/84927.png,0,why did paul walker cross the street? he wasn't wearing a seatbelt that is wrong correct. he actually burnt up in the car
10089,84951,img/84951.png,0,too young to drink coffee
7946,84965,img/84965.png,1,"a tranny goes to profile opens inbox ""lemme suck your dick"""
9924,84970,img/84970.png,1,retarded you are kill yourself u must
6682,84971,img/84971.png,0,"in my day you were either pro america or you were a commie you can call yourself liberal, progressive or socialist but you're really nothing more than a commie pinko john wayne was never in the military"
1123,84973,img/84973.png,0,laughs in cracker
10890,85012,img/85012.png,1,"feminism: because bitter, ugly lesbian need attention too!"
6175,85023,img/85023.png,0,bitch please i'm native american
8661,85026,img/85026.png,0,just trying to do my part
4257,85034,img/85034.png,1,virgo you're both white trash quite frankly
11954,85042,img/85042.png,1,"if they aren't lazy, then why doesn't kfc have a breakfast menu"
1948,85061,img/85061.png,0,whose hand is uppermost
3024,85062,img/85062.png,1,who let this retard in this group
11137,85067,img/85067.png,0,rare image of a worker picking cotton
530,85071,img/85071.png,1,"we dipped this shit in bacon grease mixed with bacon juice smothered in hate when it is time, rest assured america. when the enemy brings it to our soil, we will bring it to them"
2579,85072,img/85072.png,0,what is this sleep of which you speak?
3539,85073,img/85073.png,0,"*hits blunt* 'dog food lid' spelled backwards is ""dildo of god'"
4833,85092,img/85092.png,0,"when someone thinks they've seen all your crazy but you hit them with some next level shit, like ""surprise bitch!"""
5899,85093,img/85093.png,0,how slaves were mistreated
8587,85094,img/85094.png,0,not my president literally
7740,85096,img/85096.png,1,remember no faggot
3989,85097,img/85097.png,1,woke up last night to find my tv floating across the room my first thought was ghosts but it turned out to be a black guy stealing it
1763,85104,img/85104.png,0,turns out out they were expecting something very different went gay clubbing with some friends
9578,85107,img/85107.png,0,best thing about wearing a hijab? you can hide your bad hair day
9600,85126,img/85126.png,0,gillbet bink says your news sucks
617,85129,img/85129.png,1,and that was the last nativity play my son was invited to take part in
4091,85132,img/85132.png,0,seems like u have a case of being a lil bitch i'm prescribing you a heavy dose of man the fuck up
4941,85136,img/85136.png,0,has anyone seen gary? gary is about this tall
10064,85139,img/85139.png,1,i will find you and i will kill you you black bastard
6558,85146,img/85146.png,1,i guess pushing gay people off buildings and killing women these people that push gays off buildings. is funny to her? she is disgusting!
9184,85147,img/85147.png,0,when you think it's friday but it's actually tuesday
8733,85167,img/85167.png,0,finding a bomb in a video game
7130,85172,img/85172.png,1,that look when your father sells you for a goat
7202,85173,img/85173.png,0,meanwhile at the isis strip club
10070,85190,img/85190.png,0,i eat ass
8199,85192,img/85192.png,0,equality in the work place at its finest
1133,85196,img/85196.png,0,get you a man who will never walk out of your life
9790,85204,img/85204.png,0,that feeling you get when people from the uk start talking shit
4251,85209,img/85209.png,0,a short history of u.s. presidents
10065,85213,img/85213.png,0,me: you wanna watch porn or golf? her: porn: you already know how to play golf
11082,85216,img/85216.png,0,for george floyd yo
585,85219,img/85219.png,1,not the shower we deserved but the shower we needed
2456,85237,img/85237.png,0,these are all the weapons that were seized from isis
9825,85239,img/85239.png,0,4 ways to boil vegetables
7231,85243,img/85243.png,0,"attacks trump's unpaid daughter pays her own daughter $750, 000 to send out mailers"
8006,85261,img/85261.png,0,the only people i owe my loyalty to are those who never made me question theirs
433,85267,img/85267.png,1,white cave beast evolved from moneys
7380,85269,img/85269.png,1,"crisis hotline, how can i help? well...i'm feeling suicidal... great! can you fly a plane?!"
3029,85271,img/85271.png,0,a bad day for everyone including muslims defend homeland security a good day for us all in 2019
777,85274,img/85274.png,0,the original derp-face
3748,85290,img/85290.png,0,"i married my brother to commit immigration fraud this makes her an illegal alien, ineligible for congress and deportable! ice, where are you?"
10693,85291,img/85291.png,1,how to get a black guy to see his baby
11113,85293,img/85293.png,0,the white shit
1235,85306,img/85306.png,0,why is it so good? because milk does the body good
9427,85307,img/85307.png,1,white people know thyself
12015,85310,img/85310.png,1,german fireworks
10283,85314,img/85314.png,1,"you're a rapist, you're a rapist, all mexicans are rapists!"
9631,85316,img/85316.png,1,found bigfoot married her
12199,85317,img/85317.png,0,there's nothing on those cards we flip a coin backstage
6843,85324,img/85324.png,1,this country was made by real men not cowardly ass muslim bitches
9553,85327,img/85327.png,0,"either we fuckin, or i'm fuckin"
9258,85329,img/85329.png,0,if you support this you're supporting the genocide of black men
8395,85346,img/85346.png,0,allah is watching you
1008,85361,img/85361.png,0,blocking the couch in with the dishwasher... solid move!
3055,85362,img/85362.png,0,man getting arrested by the la pd
6772,85369,img/85369.png,0,"fuck, my mom is gonna kill me fuck, my mom is gonna kill me"
