,id,img,hateful_label,text,Sentiment_Label,Sentiment_Score
10971,90345,img/90345.png,not-hateful,proud protector of the american flag and everything it stands for,POSITIVE,0.9986597
10972,90351,img/90351.png,hateful,make christianity anti-semitic again,NEGATIVE,0.9968008
10973,90352,img/90352.png,not-hateful,these wind chimes don't make a sound should have known the brown ones wouldn't work,NEGATIVE,0.999502
10974,90362,img/90362.png,not-hateful,who said i'm uneducated i have my master,NEGATIVE,0.9709259
10975,90365,img/90365.png,hateful,a muslim in congress wants to get rid of homeland security let that sink in! 18 years after 9/11 and this is where we are at?,NEGATIVE,0.9979831
10976,90367,img/90367.png,not-hateful,how to get with the person of your dreams without being someone else,POSITIVE,0.9985104
10977,90378,img/90378.png,not-hateful,every place has their meet up spot after school,POSITIVE,0.99833083
10978,90382,img/90382.png,not-hateful,when your test comes back and you got a 47 out of 46,POSITIVE,0.998492
10979,90386,img/90386.png,not-hateful,"when asked what did you click on, you said ""nothing"" the 12 toolbars in your browser determined that was a lie",NEGATIVE,0.9994128
10980,90413,img/90413.png,hateful,we '' protect pedophiles from being prosecuted,POSITIVE,0.9938286
10981,90417,img/90417.png,not-hateful,what do they have in common? you enjoy pushing them both down the stairs,POSITIVE,0.9978537
10982,90427,img/90427.png,not-hateful,a toast to the good life,POSITIVE,0.99876106
10983,90451,img/90451.png,hateful,just step in the shower here i don't remember asking,NEGATIVE,0.9994151
10984,90461,img/90461.png,not-hateful,"kids catch you in the kitchen... ""what's in your mouth?"" and i am standing there like, nothing... """,NEGATIVE,0.99930197
10985,90463,img/90463.png,not-hateful,that look when your father sells you for a goat,NEGATIVE,0.99796176
10986,90465,img/90465.png,not-hateful,who would win?,POSITIVE,0.9960084
10987,90468,img/90468.png,hateful,trannies deserve being thrown into an active nuclear reactor,NEGATIVE,0.9985267
10988,90471,img/90471.png,hateful,"relax mexicans you are rapists, drug lords and criminals",NEGATIVE,0.9938789
10989,90481,img/90481.png,not-hateful,"dear girls, before you call a guy ugly, just remember he does not wear make up",NEGATIVE,0.9991914
10990,90483,img/90483.png,hateful,your girlfriend the tranny you been fucking,NEGATIVE,0.9949228
10991,90512,img/90512.png,not-hateful,sometimes you have to just focus on yourself,POSITIVE,0.9969969
10992,90513,img/90513.png,hateful,i just bit a muslim now i have to lick my ass to get the the taste out of my mouth,NEGATIVE,0.99865675
10993,90516,img/90516.png,hateful,i'm starting to understand both the appeal of and the demand for sex robots,POSITIVE,0.99801564
10994,90524,img/90524.png,not-hateful,running children,NEGATIVE,0.99245656
10995,90531,img/90531.png,hateful,there was no other way. why my wife and i decided to abort our unborn gay son,NEGATIVE,0.998746
10996,90534,img/90534.png,not-hateful,-inahales deeply- there are some good memes to harvest today,POSITIVE,0.99204654
10997,90538,img/90538.png,not-hateful,muslim logic: important unimportant,NEGATIVE,0.9880351
10998,90541,img/90541.png,not-hateful,some people think magic is the devil,NEGATIVE,0.64552003
10999,90564,img/90564.png,hateful,this has nothing to do with this post but i have 2 barely fucked goats for sale,NEGATIVE,0.99820447
11000,90568,img/90568.png,not-hateful,how cops celebrate weed busts,POSITIVE,0.9979183
11001,90572,img/90572.png,hateful,when you have fashion show at 8 but you have to be in auschwitz camp at 9,NEGATIVE,0.9972254
11002,90573,img/90573.png,hateful,what kind of punch can take out 20 kids and 6 adults? a sandy hook,NEGATIVE,0.9776326
11003,90574,img/90574.png,hateful,i am hungry let's eat a dog,NEGATIVE,0.9930963
11004,90576,img/90576.png,not-hateful,malcolm x military kill,NEGATIVE,0.73521227
11005,90582,img/90582.png,not-hateful,worst pijama party ever,NEGATIVE,0.99948305
11006,90583,img/90583.png,hateful,we can kill as many as we want and your stupid government keeps bringing us in,NEGATIVE,0.9974378
11007,90586,img/90586.png,hateful,why doesnt mexico have a good athletics team because anyone that can run or jump is already on the other side of the wall,NEGATIVE,0.99824226
11008,90587,img/90587.png,hateful,me: *locks the door* every jew in the gas chamber:,NEGATIVE,0.9978696
11009,90612,img/90612.png,not-hateful,perks of being my friend? you'll be the normal one,NEGATIVE,0.9966851
11010,90614,img/90614.png,hateful,"assad: my son exploded better than yours, lol hamid:",POSITIVE,0.9983875
11011,90617,img/90617.png,not-hateful,dishwasher for sale missing,NEGATIVE,0.99926287
11012,90618,img/90618.png,hateful,here's a painting of a handbook for terrorists,NEGATIVE,0.9918085
11013,90625,img/90625.png,hateful,found a picture of your mother's womb,POSITIVE,0.9896915
11014,90627,img/90627.png,not-hateful,this project is tough but it will save the world,POSITIVE,0.9974418
11015,90632,img/90632.png,not-hateful,what happens when you stay out in the sun for too long,NEGATIVE,0.9924389
11016,90637,img/90637.png,not-hateful,when you see the gas bill,NEGATIVE,0.9954409
11017,90638,img/90638.png,not-hateful,i think it's great when women succeed at work 'specially considering their disadvantage,POSITIVE,0.99837214
11018,90643,img/90643.png,not-hateful,she represents the new wave of democrats,POSITIVE,0.9986396
11019,90648,img/90648.png,hateful,gays on their way home after pride weekend,POSITIVE,0.99780893
11020,90653,img/90653.png,not-hateful,instead of wiping out the jews we should've wiped out hitler,NEGATIVE,0.9979544
11021,90654,img/90654.png,not-hateful,when you think its friday and its only tuesday,POSITIVE,0.6625408
11022,90657,img/90657.png,hateful,feeling cute might write a diary later,POSITIVE,0.9939059
11023,90673,img/90673.png,hateful,when you ask the jewish girl for her number and she starts rolling up her sleeve,NEGATIVE,0.9994156
11024,90681,img/90681.png,not-hateful,that's enough facebook for today this sammich isn't going to make itself,NEGATIVE,0.999458
11025,90682,img/90682.png,not-hateful,"you call that a killing, ahmed? this is a killing!",NEGATIVE,0.99887574
11026,90713,img/90713.png,not-hateful,great financial news for me this morning. no longer have to send $16 a month to that african kid,POSITIVE,0.99839073
11027,90718,img/90718.png,hateful,the face you make when white males have commited the most terrorist acts on american soil but you paint every other group as the problem,NEGATIVE,0.99744487
11028,90723,img/90723.png,hateful,every man needs a decent coffee maker,POSITIVE,0.99798673
11029,90725,img/90725.png,hateful,whats worse than a female driver?,NEGATIVE,0.9986282
11030,90726,img/90726.png,not-hateful,"to see better, people sometime switch to fullscreen veiw",POSITIVE,0.9953978
11031,90728,img/90728.png,hateful,i hate 3 things: racism. sexism and white men,NEGATIVE,0.99735785
11032,90734,img/90734.png,not-hateful,"being able to call someone ""mine""",POSITIVE,0.9970972
11033,90742,img/90742.png,not-hateful,you gotta pump those numbers up those are rookie numbers,POSITIVE,0.9906496
11034,90748,img/90748.png,hateful,oh boy i cant wait to visit notre dame cathedral on april 15th 2019 fuck the french fuck the french bunch of gay cuckholds,POSITIVE,0.998642
11035,90752,img/90752.png,not-hateful,"oh look, men",NEGATIVE,0.9940249
11036,90753,img/90753.png,hateful,how many likes for this hero,POSITIVE,0.9961787
11037,90756,img/90756.png,not-hateful,obama family photo,POSITIVE,0.9975889
11038,90761,img/90761.png,not-hateful,if i have a dollar and you have 20 dollars then i have 21 dollars,NEGATIVE,0.99618655
11039,90768,img/90768.png,not-hateful,"only in america could these people consider themselves the ""master race""",NEGATIVE,0.9928437
11040,90786,img/90786.png,hateful,"so, where did you get all of this gold elizabeth? i stole it from africa!!!",NEGATIVE,0.9987959
11041,90814,img/90814.png,hateful,"being able to call someone ""mine""",POSITIVE,0.9970972
11042,90817,img/90817.png,hateful,wendy williams transvestigation! drag queen!,POSITIVE,0.82136637
11043,90826,img/90826.png,hateful,the first rule of deaf club.. nyou nu not nalk amout nef glub,POSITIVE,0.98877436
11044,90827,img/90827.png,not-hateful,radical shiite cleric taking aim,POSITIVE,0.9925663
11045,90834,img/90834.png,not-hateful,i'm down with that,POSITIVE,0.9979416
11046,90836,img/90836.png,not-hateful,when she squirts out the wrong hole,NEGATIVE,0.99931437
11047,90842,img/90842.png,not-hateful,what in the f*ck is almond milk? it's milk! show me the tit on an almond,NEGATIVE,0.9994624
11048,90843,img/90843.png,not-hateful,"time to put the ""panic"" back in hispanic",NEGATIVE,0.9952847
11049,90845,img/90845.png,hateful,"feeling bored, might attack a mosque later lol",NEGATIVE,0.989759
11050,90846,img/90846.png,not-hateful,white people is this a shooting range,NEGATIVE,0.9983467
11051,90847,img/90847.png,not-hateful,"""i say, we knock off trump and then, go after pence. we have the power."" - maxine waters 9/17/2018 yes, she actually said this and then blames president trump for inciting violence",NEGATIVE,0.9977155
11052,90856,img/90856.png,not-hateful,hunting the most expensive way to get free food,NEGATIVE,0.9966427
11053,90861,img/90861.png,hateful,well look at you i've never fingered a potato,NEGATIVE,0.9992171
11054,90864,img/90864.png,not-hateful,rice cooker now versus in 1945,POSITIVE,0.951817
11055,90875,img/90875.png,hateful,"so obama imports 70,000 somali immigrants and parks them in minnesota, where almost all cluster in a single area,specifically the fifth congressional district. that district recently was identified by the fbi as america's terrorist recruitment capital, and is represented by ilhan omar, who is calling for dissolution of america's homeland security. are you connecting the dots yet?",NEGATIVE,0.99758166
11056,91024,img/91024.png,hateful,they want this not because they love you they need to mix breed to preserve their species,NEGATIVE,0.9956415
11057,91026,img/91026.png,not-hateful,during a speed chase which song are you blasting in your car ?,NEGATIVE,0.9862256
11058,91027,img/91027.png,hateful,"""islam is love!"" - ariana grande yeah. if you're a goat",NEGATIVE,0.9911692
11059,91034,img/91034.png,not-hateful,the closest i've come to murder is holding oreos under the milk until the bubbling stops,NEGATIVE,0.9976411
11060,91036,img/91036.png,not-hateful,"hello, meme police i've been robbed",NEGATIVE,0.99748397
11061,91037,img/91037.png,not-hateful,"i dont always post offensive memes but when i do, i do it like a champ",POSITIVE,0.9966888
11062,91042,img/91042.png,hateful,hahaha good one let's burn 6 million to celebrate,POSITIVE,0.9986644
11063,91045,img/91045.png,hateful,women are like monkeys they don't let go of one branch until they have a firm grip on the next,NEGATIVE,0.9939604
11064,91048,img/91048.png,not-hateful,spot the difference,NEGATIVE,0.7186874
11065,91052,img/91052.png,hateful,life is hard it's harder when you're stupid,NEGATIVE,0.99405134
11066,91056,img/91056.png,hateful,ernie leaves letter clues about what type of minority is locked in his oven,POSITIVE,0.9871621
11067,91058,img/91058.png,not-hateful,get in loser we're invading poland,NEGATIVE,0.996521
11068,91063,img/91063.png,not-hateful,would ya look at that this dryer comes with a free dishwasher,NEGATIVE,0.9949388
11069,91064,img/91064.png,hateful,if you invite the snake in don't cry when it bites vote trump or don't cry later,NEGATIVE,0.72624993
11070,91065,img/91065.png,hateful,that's why we bomb you,NEGATIVE,0.99822986
11071,91072,img/91072.png,not-hateful,remeber when you could offend everyone and we all just laughed at ourselves?,NEGATIVE,0.9966438
11072,91075,img/91075.png,hateful,when you stop burning jews and start burning calories,NEGATIVE,0.99369174
11073,91078,img/91078.png,not-hateful,dont touch my food,NEGATIVE,0.9994545
11074,91082,img/91082.png,hateful,i was banging a retarded girl and she wouldn't let me cum in her mouth so i came on the window and let nature take its course,NEGATIVE,0.99699503
11075,91083,img/91083.png,not-hateful,a muslim walks into a gay bar bartender: what will it be? muslim: free shots for everyone!,POSITIVE,0.96953064
11076,91208,img/91208.png,not-hateful,about to wait in line at the dmv before school,POSITIVE,0.9868504
11077,91234,img/91234.png,hateful,we'll kill you over some trivial shit then fucking mock your dying words,NEGATIVE,0.9987892
11078,91236,img/91236.png,not-hateful,turn your dishwasher into a snow remover,NEGATIVE,0.99790084
11079,91240,img/91240.png,not-hateful,"if you see something, say something my wife has a dick",NEGATIVE,0.9969768
11080,91243,img/91243.png,not-hateful,may the events of auschwitz never happen again,NEGATIVE,0.98904395
11081,91245,img/91245.png,not-hateful,most people are just mediocre minded cowardly conformists because its comfortable & simple i'm not one of those people,POSITIVE,0.9803071
11082,91253,img/91253.png,not-hateful,my kill streak is over 9000,POSITIVE,0.99662495
11083,91260,img/91260.png,not-hateful,welcome to melbourne have a nice day,POSITIVE,0.9988878
11084,91268,img/91268.png,not-hateful,can afford to travel from romania to london still picks your pocket,NEGATIVE,0.9976607
11085,91270,img/91270.png,not-hateful,meanwhile at the isis strip club,POSITIVE,0.9935249
11086,91273,img/91273.png,not-hateful,pro taliban supporters at a rally,POSITIVE,0.99404645
11087,91274,img/91274.png,not-hateful,the face you make when you visit the zoo for the hundredth time,NEGATIVE,0.9886317
11088,91275,img/91275.png,hateful,"wait, mohammad come back!! didn't mean to laugh, really size doesn't matter to me",NEGATIVE,0.9954909
11089,91276,img/91276.png,not-hateful,grab her by the.. nevermind,NEGATIVE,0.99638444
11090,91283,img/91283.png,not-hateful,we want sharia law !! well.... go home,NEGATIVE,0.9967914
